0.000000	0.000000
0.008027	1.973162
6.202242	7.758102
27.859859	20.141010
489.212169	247.831068
578.998618	291.382113
597.574412	295.588131
600.655395	294.604969
600.663227	296.773157
603.749492	290.508070
603.764083	295.917091
606.858363	291.637087
606.864489	295.511160
609.965623	294.377098
609.970969	299.031038
613.051941	298.059082
613.059340	300.660000
616.121693	298.307104
616.128000	301.999979
619.227101	302.899151
619.234991	305.009165
622.303882	306.118116
622.311504	308.496113
625.416315	303.685160
625.425727	314.273109
628.506891	303.108988
628.516238	313.762026
631.585722	304.278030
631.593189	316.810999
634.699853	310.147057
634.707750	312.250156
637.803936	306.063995
637.812637	317.363148
640.898032	311.968050
640.907579	312.421055
644.020179	309.820967
644.027994	322.006083
647.128539	311.461153
647.140687	319.313011
650.215972	314.028053
650.224102	325.897980
653.301817	318.183060
653.312391	317.608957
656.416476	313.523989
656.423807	326.193094
659.519936	320.064154
659.529589	330.411062
662.599357	320.643110
662.607682	322.318010
665.690782	319.218168
665.700125	329.875021
668.774042	325.958109
668.782623	327.376947
671.828638	321.362162
671.837248	332.752151
674.902260	327.740173
674.910546	329.454174
678.050771	319.229002
678.060319	329.681053
681.158654	331.346025
681.166762	333.238125
684.255256	334.744062
684.262055	337.945080
687.324981	335.019026
687.332402	337.598009
690.434845	335.155029
690.440323	339.677124
693.526848	333.152161
693.534965	345.034962
696.639521	340.479116
696.647583	342.416992
699.745549	344.451036
699.755350	344.650126
702.818851	341.149006
702.828619	351.380997
705.895478	344.521990
705.904305	345.695019
709.023966	346.034164
709.031564	348.436003
712.083729	346.270971
712.091460	348.540010
715.199979	350.021172
715.207870	352.129993
718.315091	344.909105
718.323035	356.964998
721.422039	347.960968
721.431285	358.715096
724.521008	348.991985
724.529069	360.931053
727.608747	351.252995
727.616173	363.826971
730.714194	355.805941
730.724218	355.782108
733.819911	360.088997
733.828010	361.990156
736.910541	359.458942
736.917849	362.151175
740.001766	358.234034
740.011795	368.204956
743.091757	358.242941
743.100233	369.767160
746.136474	363.526106
746.146416	363.584051
749.239096	360.904074
749.247908	372.092123
752.327190	362.810078
752.336313	373.686991
755.423423	366.576948
755.431473	368.526983
758.522797	367.203131
758.528889	371.111059
761.611885	368.115168
761.622035	377.964973
764.721684	368.316021
764.731980	378.020153
767.823389	376.610947
767.828715	381.285152
770.897382	372.617979
770.905843	384.156981
774.008630	381.369963
774.016477	383.523130
777.101669	378.331165
777.122685	387.315044
780.221641	378.359175
780.229667	390.333052
783.328572	381.427965
783.336892	383.108110
786.426989	383.011160
786.435289	384.711094
789.497912	382.088070
789.507549	392.450953
792.596314	383.686047
792.604782	395.218134
795.713462	386.538124
795.721938	388.062105
798.839643	390.356998
798.847283	392.717113
801.950035	389.965143
801.958098	391.902065
805.050016	389.984074
805.056662	393.338156
808.147325	392.674961
808.154835	395.165014
811.223040	396.960135
811.232394	397.606020
814.315117	394.883118
814.324344	405.656080
817.440187	399.813023
817.449363	400.637007
820.521646	398.353977
820.529547	410.453024
823.589586	400.413980
823.622693	407.307177
826.678236	401.763992
826.684942	405.057993
829.757660	402.340088
829.763159	406.840963
832.814776	405.224056
832.820027	409.973125
835.917064	402.936049
835.922751	417.249050
838.989569	410.431051
839.000405	409.595165
842.067672	412.327986
842.072490	417.510023
845.137006	412.993956
845.144179	415.821133
848.226907	413.092985
848.234182	415.818119
851.320834	409.166079
851.328395	421.605110
854.385958	414.042044
854.393785	426.215000
857.495391	414.609108
857.502323	427.677088
860.608574	421.426086
860.617796	422.204056
863.687002	422.998056
863.695082	424.918051
866.766963	423.036995
866.774286	425.713968
869.854830	425.169973
869.862377	427.623072
872.924449	425.551033
872.932775	427.224979
876.012153	427.847090
876.020628	429.372025
879.082447	427.552948
879.097068	432.932167
882.131762	428.237972
882.140775	439.225035
885.204709	435.290947
885.213527	436.473036
888.294397	435.603123
888.302339	437.661161
888.339333	440.666943
891.370801	429.199028
891.377825	432.174978
891.399220	430.780010
891.399319	440.681067
891.411452	438.547945
893.154779	435.221043
893.438345	431.655045
893.439160	440.840130
893.446645	443.354979
894.463525	436.474943
894.472049	437.951002
897.595249	434.751062
897.603725	446.275043
900.653010	436.990108
900.658262	441.737986
903.697590	442.410126
903.706877	443.123007
906.750137	439.863148
906.758324	451.676092
909.857769	442.230988
909.875185	454.814987
912.925365	444.635029
912.931491	448.509102
916.040359	449.640980
916.049560	450.440168
919.158616	451.384172
919.166176	453.824158
922.250167	449.833107
922.258090	451.909981
925.336208	453.792133
925.343876	456.124115
928.442522	457.477951
928.451110	458.890114
931.540937	459.063053
931.550235	459.764967
934.638768	451.232042
934.650550	459.450111
937.709453	460.547132
937.715581	464.419060
940.772775	457.225065
940.778610	461.390009
943.848396	461.604176
943.853748	466.252155
946.979042	460.957947
946.987206	462.794018
950.069297	460.703163
950.077152	472.847986
953.146467	463.533030
953.154835	475.165014
956.263212	466.788034
956.270474	469.526043
959.304970	465.029974
959.311712	478.287973
962.343806	466.193972
962.352506	477.494078
965.454099	475.901060
965.461863	478.136959
968.566312	473.688164
968.574351	475.649166
971.608857	471.143084
971.617170	482.830143
974.731312	478.687963
974.743396	486.603956
977.867487	472.513046
977.873285	486.714945
980.966716	483.283949
980.974946	485.053978
984.041205	478.795071
984.049064	480.936079
987.155078	484.922066
987.161884	488.116169
990.278596	481.404076
990.284812	485.188026
993.343150	486.850100
993.352935	487.065163
996.448961	491.038980
996.457373	492.627096
999.557079	492.921162
999.563038	496.962128
1002.662637	487.363005
1002.672320	497.680111
1005.767882	492.118130
1005.774016	495.984097
1008.868713	491.287098
1008.874306	495.694036
1011.963600	496.400080
1011.969263	500.737162
1015.087375	492.625074
1015.092716	497.284021
1018.189663	500.337067
1018.196073	503.926945
1021.261515	498.485098
1021.268677	501.323004
1024.376831	503.168945
1024.381942	508.057966
1027.485495	494.505148
1027.491078	508.922100
1030.567537	502.463169
1030.583078	506.922092
1033.662469	507.531090
1033.668358	511.642151
1036.752262	507.738123
1036.757809	512.191076
1039.821071	508.929090
1039.827494	512.506094
1042.913166	506.833954
1042.920822	509.178095
1045.956875	513.125153
1045.962905	517.095070
1049.055304	514.695950
1049.062376	517.623978
1052.141147	518.853102
1052.146879	523.121042
1055.221483	518.517008
1055.226454	523.545980
1058.294058	515.942154
1058.304605	515.394993
1061.351364	518.636103
1061.357286	522.714024
1064.469157	520.843019
1064.477286	522.714138
1067.586245	523.754940
1067.592946	527.053947
1070.659743	520.257168
1070.664973	525.026979
1073.729109	520.890951
1073.738762	531.238098
1076.846060	523.939962
1076.857884	532.116070
1079.930469	529.530964
1079.939659	530.341120
1083.018955	531.045008
1083.023803	536.197004
1086.119971	530.028963
1086.125303	534.696970
1089.211963	528.037062
1089.220059	539.941082
1092.276898	533.102093
1092.282786	537.214108
1095.391141	538.859062
1095.398495	541.505041
1098.515476	534.524012
1098.523901	546.099014
1101.606043	533.957138
1101.614694	545.306120
1104.678999	541.001053
1104.688256	541.743975
1107.762610	537.390041
1107.771810	548.189945
1110.893261	526.739044
1110.902002	547.998142
1113.963546	546.453962
1113.971930	548.069973
1117.076854	543.146009
1117.092223	547.777071
1120.179703	550.297003
1120.185479	554.521074
1123.288477	551.523056
1123.296378	553.622103
1126.363674	546.326075
1126.373843	556.157045
1129.440721	549.278965
1129.462750	557.250042
1132.531009	548.991041
1132.536533	563.467121
1135.604030	555.970106
1135.610696	559.304161
1138.685271	554.728975
1138.896833	553.167057
1141.918809	561.191063
1141.928906	561.094036
1145.024597	565.403070
1145.032170	567.829943
1148.155119	564.881058
1148.162018	567.981939
1151.283942	566.058016
1151.291890	568.110094
1154.403686	566.313953
1154.412232	567.768078
1157.502244	567.756004
1157.507905	572.094994
1160.559049	560.951109
1160.568808	571.192160
1163.677249	572.751045
1163.685320	574.680099
1166.787290	572.710142
1166.794652	575.348015
1169.877128	572.872114
1169.885194	574.806175
1172.944644	575.356026
1172.952898	577.101974
1176.046193	573.807116
1176.054286	575.713997
1179.159009	580.991020
1179.164451	585.549116
1182.258263	581.737127
1182.263314	586.685991
1185.340764	579.235954
1185.345713	584.287100
1188.428671	581.329117
1188.452279	587.721148
1191.510510	579.490032
1191.516821	593.179092
1194.567000	583.000088
1194.573244	586.756144
1197.684739	585.261126
1197.692189	587.811022
1200.781857	588.142986
