0.000000	0.000000
0.005682	-1.681992
0.021501	-1.501064
0.023527	0.472855
3.037758	2.241888
3.046461	1.538895
3.051863	0.137045
3.054522	1.477962
8.065760	6.239864
8.072442	3.557945
8.077858	6.142029
13.093231	6.769037
13.100578	7.421930
13.106833	9.167019
16.123882	8.117945
16.124738	11.262022
16.129464	10.535851
16.135697	8.302874
16.137491	10.509012
21.152152	11.847939
21.157706	10.293978
21.164847	11.152864
25.181854	14.145990
25.187059	12.940836
25.193908	14.092024
30.208254	15.745901
30.210129	17.870977
30.219887	16.112982
30.221582	18.418064
34.236345	19.654947
34.241743	18.256912
34.247960	20.039909
38.264696	19.303879
38.266253	21.747005
38.270884	21.115963
38.275505	20.494934
38.278148	21.852064
43.298844	25.155901
43.306230	25.769932
43.312990	23.010050
43.315452	24.547901
46.328776	27.223879
46.337525	26.474871
46.343723	24.276941
46.345951	26.048920
50.358770	29.229868
50.369227	26.773067
50.374972	29.027895
50.381056	26.943930
53.391757	28.242989
53.393608	30.391907
53.397956	30.043867
53.403755	28.245050
53.405385	30.614983
58.419347	32.652952
58.427888	32.111845
58.434290	33.710068
61.450420	33.579859
61.460058	31.942026
61.465853	34.147024
61.468811	35.188965
64.482442	33.557859
64.483269	36.731024
64.488694	35.306047
64.494506	33.493879
64.496522	35.478050
67.510824	37.176035
67.516932	39.067989
67.522799	37.200985
67.526185	37.814964
71.538411	37.588860
71.539948	40.052013
71.544868	39.132008
71.551500	40.499918
75.567183	40.816982
75.570141	41.858923
75.575543	40.456835
75.581325	42.674946
78.597120	42.879953
78.599918	44.081873
78.605558	42.441843
78.611052	40.947964
78.613104	42.895895
81.627190	44.809887
81.634797	45.202904
81.640648	43.351873
81.643012	44.987953
84.657577	46.422962
84.676552	47.447943
84.682176	45.823887
84.683967	48.032887
88.697439	46.561045
88.698598	49.401854
88.704502	47.497894
88.711820	48.179874
88.713203	50.797047
93.726585	53.414850
93.733092	50.907930
93.739528	52.472059
97.754823	53.177031
97.757222	54.778063
97.761463	54.536835
97.767607	52.393026
97.770103	53.897022
100.783470	56.529846
100.790506	53.493876
100.796906	55.094006
100.798555	57.444864
104.812107	55.892914
104.813444	58.555862
104.819776	56.223942
104.824914	59.086021
107.841460	58.540010
107.843476	60.523943
107.849845	58.155067
107.855311	60.688845
112.870818	61.181862
112.872519	63.480984
112.881563	62.437052
115.898028	61.971865
115.899028	64.971937
115.903863	64.137047
115.910406	65.593887
120.927394	64.605848
120.928286	67.713924
120.933784	66.215992
120.939850	64.149908
120.942218	65.781935
123.956550	67.449879
123.959317	68.683031
123.963498	68.501884
123.968298	67.702042
123.970504	69.495955
128.982934	73.066002
128.989819	70.180950
128.995977	72.022837
133.012032	71.967968
133.013863	74.136913
133.022290	73.710009
137.037909	74.090969
137.039445	76.554838
137.042863	77.136869
137.048671	75.328993
137.049938	78.062037
140.070443	77.556847
140.077880	78.119856
140.083371	76.628838
140.085648	78.351940
145.098455	81.545048
145.105441	78.558907
145.111722	80.278008
150.126128	81.872042
150.129453	82.547056
150.133605	82.394997
150.139873	80.126972
150.141931	82.068943
155.155000	85.000029
155.162620	85.379932
155.169132	82.868006
155.170931	85.068899
158.189726	86.273886
158.197223	86.777052
158.203140	84.859980
158.204516	87.484066
163.217939	90.060862
163.224305	91.694847
163.230467	89.532919
163.233658	90.341925
166.247090	88.909899
166.248191	91.808882
166.254451	89.548964
166.260244	91.755869
171.275226	92.773884
171.276370	95.629951
171.282184	93.815876
171.288010	91.989880
171.289622	94.377932
174.303900	96.099997
174.309589	94.410852
174.315564	96.435844
178.339705	96.295010
178.340663	99.337044
178.346559	97.440952
178.353050	98.950006
181.368436	99.563902
181.370488	101.512072
181.376115	99.884916
181.382521	97.478848
181.386352	97.647938
185.398734	101.265907
185.401259	102.741055
185.410706	101.293957
185.412766	103.234020
188.427036	100.963953
188.428330	103.670055
188.433845	102.154957
188.439519	104.481071
193.454998	105.001984
193.455975	108.024944
193.461966	106.033962
193.467813	108.186985
198.483412	108.587973
198.485467	110.533043
198.489115	110.885000
198.495975	108.024982
198.499430	108.570059
201.513282	110.717939
201.519892	108.108023
201.525179	110.820852
204.541954	110.045959
204.542727	113.273006
204.548721	111.278925
204.555528	112.471836
204.558358	113.642046
209.572022	115.978039
209.578188	113.812057
209.586176	113.823843
209.588460	115.540031
212.603864	116.136045
212.605587	118.412994
212.611377	116.622999
212.618054	117.945848
215.634795	117.205050
215.636763	119.236904
215.641683	118.316898
215.647515	116.484941
215.649974	118.025892
220.663160	120.839914
220.669174	118.826044
220.675557	120.442863
220.677102	122.897911
225.690767	125.232950
225.696997	123.002834
225.704342	123.657873
229.720744	127.255867
229.726907	125.092985
229.732113	127.886877
233.747762	128.238035
233.749644	130.355959
233.756705	127.294954
233.762464	129.535954
238.778413	129.586943
238.779226	132.773935
238.785665	130.334965
238.791804	132.195925
241.808958	131.041946
241.809763	134.237045
241.816835	131.164835
241.824839	131.160885
241.825527	134.473047
